schema,table,directory,data_source,script,script_url,parent_schema,parent_table,parent_directory
ai_prod,wah_update_time,PHPrevention7,WA Health,05_prod_04_wah_update_time.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/05_prod_04_wah_update_time.R,ai_staging,wah_inf,PHPrevention7
ai_prod,wah_update_time,PHPrevention7,WA Health,05_prod_04_wah_update_time.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/05_prod_04_wah_update_time.R,ai_staging,wah_rsv,PHPrevention7
ai_prod,wah_agg_weekly,PHPrevention7,WA Health,05_prod_05_wah_agg_weekly.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/05_prod_05_wah_agg_weekly.R,ai_prod,wah_agg,PHPrevention7
archive,wah_census_raw_[Sys.Date].csv,\\kc.kingcounty.lcl\DPH\Prevention\CD-Epi-Imms\AI\External_data\WA Health\Backup\,WA Health,06_out_01_wah_raw_backup.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/06_out_01_wah_raw_backup.R,ai_raw,wah_census,PHPrevention7
archive,wah_cov_raw_[Sys.Date].csv,\\kc.kingcounty.lcl\DPH\Prevention\CD-Epi-Imms\AI\External_data\WA Health\Backup\,WA Health,06_out_01_wah_raw_backup.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/06_out_01_wah_raw_backup.R,ai_raw,wah_cov,PHPrevention7
archive,wah_inf_raw_[Sys.Date].csv,\\kc.kingcounty.lcl\DPH\Prevention\CD-Epi-Imms\AI\External_data\WA Health\Backup\,WA Health,06_out_01_wah_raw_backup.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/06_out_01_wah_raw_backup.R,ai_raw,wah_inf,PHPrevention7
archive,wah_rsv_raw_[Sys.Date].csv,\\kc.kingcounty.lcl\DPH\Prevention\CD-Epi-Imms\AI\External_data\WA Health\Backup\,WA Health,06_out_01_wah_raw_backup.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WA%20Health/06_out_01_wah_raw_backup.R,ai_raw,wah_rsv,PHPrevention7
ai_raw,wdrs_cov_wgs,PHPrevention7,WDRS COVID-19 Sequencing,03_raw_01_wdrs_cov_wgs.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Sequencing/03_raw_01_wdrs_cov_wgs.R,wdrs.lhj,vw_gcd_covid19_sequencing,DOH Rainer Server
ai_raw,wdrs_cov_wgs,PHPrevention7,WDRS COVID-19 Sequencing,03_raw_01_wdrs_cov_wgs.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Sequencing/03_raw_01_wdrs_cov_wgs.R,wdrs.lhj,vw_gcd_covid_19_flattened,DOH Rainer Server
file,metadata_tsv_YYYY_MM_DD.tar,//kc.kingcounty.lcl/DPH/Prevention/CD-Epi-Imms/AI/COVID/Data_Processing/Datasets/Genome sequencing/,GISAID COVID-19,03_raw_01_gisaid_cov_meta_full.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/GISAID%20COVID-19/03_raw_01_gisaid_cov_meta_full.R,url,GISAID,https://www.epicov.org/epi3/start
ai_raw,gisaid_cov_meta_partial,PHPrevention7,GISAID COVID-19,03_raw_01_gisaid_cov_meta_partial.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/GISAID%20COVID-19/03_raw_02_gisaid_cov_meta_partial.R,url,GISAID,https://www.epicov.org/epi3/start
ai_raw,gisaid_cov_meta_partial,PHPrevention7,GISAID COVID-19,03_raw_01_gisaid_cov_meta_partial.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/GISAID%20COVID-19/03_raw_02_gisaid_cov_meta_partial.R,ai_raw,gisaid_cov_meta_partial,PHPrevention7
ai_staging,gisaid_cov_meta_full,PHPrevention7,GISAID COVID-19,04_staging_01_gisaid_meta_full.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/GISAID%20COVID-19/04_staging_01_gisaid_cov_meta_full.R,file,metadata_tsv_YYYY_MM_DD.tar,//kc.kingcounty.lcl/DPH/Prevention/CD-Epi-Imms/AI/COVID/Data_Processing/Datasets/Genome sequencing/
ai_staging,gisaid_cov_meta_full,PHPrevention7,GISAID COVID-19,04_staging_01_gisaid_meta_full.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/GISAID%20COVID-19/04_staging_01_gisaid_cov_meta_full.R,ai_raw,wdrs_cov_wgs,PHPrevention7
ai_staging,gisaid_cov_meta,PHPrevention7,GISAID COVID-19,04_staging_02_gisaid_cov_meta_partial.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/GISAID%20COVID-19/04_staging_02_gisaid_cov_meta_partial.R,ai_raw,gisaid_cov_meta_partial,PHPrevention7
ai_staging,gisaid_cov_meta,PHPrevention7,GISAID COVID-19,04_staging_02_gisaid_cov_meta_partial.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/GISAID%20COVID-19/04_staging_02_gisaid_cov_meta_partial.R,ai_raw,wdrs_cov_wgs,PHPrevention7
ai_staging,gisaid_cov_meta,PHPrevention7,GISAID COVID-19,04_staging_02_gisaid_cov_meta_partial.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/GISAID%20COVID-19/04_staging_02_gisaid_cov_meta_partial.R,ai_staging,gisaid_cov_meta,PHPrevention7
ai_prod,gisaid_cov_dash,PHPrevention7,GISAID COVID-19,05_prod_01_gisaid_cov_dash.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/GISAID%20COVID-19/05_prod_01_gisaid_cov_dash.R,ai_staging,gisaid_cov_meta,PHPrevention7
ai_prod,gisaid_cov_dash,PHPrevention7,GISAID COVID-19,05_prod_01_gisaid_cov_dash.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/GISAID%20COVID-19/05_prod_01_gisaid_cov_dash.R,file,lineage_classifications.csv,https://raw.githubusercontent.com/northwest-pgcoe/lineage_classifications/main/lineage_classifications.csv
ai_prod,gisaid_cov_dash,PHPrevention7,GISAID COVID-19,05_prod_01_gisaid_cov_dash.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/GISAID%20COVID-19/05_prod_01_gisaid_cov_dash.R,url,alias_key.json,https://raw.githubusercontent.com/cov-lineages/pango-designation/master/pango_designation/alias_key.json
ai_staging,cov_wgs_long,PHPrevention7,WGS COVID-19,04_staging_01_cov_wgs.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WGS%20COVID-19/04_staging_01_cov_wgs.R,ai_raw,wdrs_cov_wgs,PHPrevention7
ai_staging,cov_wgs_long,PHPrevention7,WGS COVID-19,04_staging_01_cov_wgs.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WGS%20COVID-19/04_staging_01_cov_wgs.R,ai_staging,gisaid_cov_meta,PHPrevention7
ai_prod,cov_wgs,PHPrevention7,WGS COVID-19,05_prod_01_cov_wgs.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WGS%20COVID-19/05_prod_01_cov_wgs.R,ai_staging,cov_wgs_long,PHPrevention7
ai_prod,cov_wgs_long,PHPrevention7,WGS COVID-19,05_prod_02_cov_wgs_long.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WGS%20COVID-19/05_prod_02_cov_wgs_long.R,ai_staging,cov_wgs_long,PHPrevention7
ai_prod,cov_wgs_weekly_tot,PHPrevention7,WGS COVID-19,05_prod_03_cov_wgs_weekly_tot.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WGS%20COVID-19/05_prod_03_cov_wgs_weekly_tot.R,ai_prod,cov_wgs,PHPrevention7
ai_prod,cov_wgs_perc_seq,PHPrevention7,WGS COVID-19,05_prod_04_cov_wgs_perc_seq.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WGS%20COVID-19/05_prod_04_cov_wgs_perc_seq.R,ai_prod,cov_wgs,PHPrevention7
file,PHSKCYYYY-MM-DD_CEDAR.csv,\\kc.kingcounty.lcl\DPH\Prevention\CD-Epi-Imms\AI\COVID\Data_Processing\Datasets\doh_iis_extracts,IIS COVID-19 Immunization,03_raw_01_waiis_extract.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/03_raw_01_waiis_extract.R,url,PHSKCYYYY-MM-DD.zip,https://mft.wa.gov/
ai_raw,iis_cov_clean,PHPrevention7,IIS COVID-19 Immunization,03_raw_02_waiis_clean.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/03_raw_02_waiis_clean.R,file,PHSKCYYYY-MM-DD_CEDAR.csv,//kc.kingcounty.lcl/DPH/Prevention/CD-Epi-Imms/AI/COVID/Data_Processing/Datasets/doh_iis_extracts
ai_raw,iis_cov_clean,PHPrevention7,IIS COVID-19 Immunization,03_raw_02_waiis_clean.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/03_raw_02_waiis_clean.R,file,geo_key_zip_to_regions.rds,//kc.kingcounty.lcl/DPH/Prevention/CD-Epi-Imms/AI/COVID/Data_Processing/Datasets/iis_dls_vaccine/ref_files/
ai_raw,iis_cov_clean,PHPrevention7,IIS COVID-19 Immunization,03_raw_02_waiis_clean.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/03_raw_02_waiis_clean.R,file,geo_key_zip_to_city.rds,//kc.kingcounty.lcl/DPH/Prevention/CD-Epi-Imms/AI/COVID/Data_Processing/Datasets/iis_dls_vaccine/ref_files/geo_key_zip_to_city.rds
ai_raw,iis_cov_clean,PHPrevention7,IIS COVID-19 Immunization,03_raw_02_waiis_clean.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/03_raw_02_waiis_clean.R,file,admin_types.csv,//kc.kingcounty.lcl/DPH/Prevention/CD-Epi-Imms/AI/COVID/Data_Processing/Datasets/iis_dls_vaccine/ref_files/
ai_raw,iis_cov_clean,PHPrevention7,IIS COVID-19 Immunization,03_raw_02_waiis_clean.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/03_raw_02_waiis_clean.R,file,colnames.csv,//kc.kingcounty.lcl/DPH/Prevention/CD-Epi-Imms/AI/COVID/Data_Processing/Datasets/iis_dls_vaccine/ref_files/colnames.csv
ai_staging,iis_cov_demo,PHPrevention7,IIS COVID-19 Immunization,03_raw_02_waiis_clean.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/03_raw_02_waiis_clean.R,file,PHSKCYYYY-MM-DD_CEDAR.csv,//kc.kingcounty.lcl/DPH/Prevention/CD-Epi-Imms/AI/COVID/Data_Processing/Datasets/doh_iis_extracts
ai_staging,iis_cov_doses,PHPrevention7,IIS COVID-19 Immunization,04_staging_01_doses.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/04_staging_01_doses.R,ai_raw,iis_cov_clean,PHPrevention7
ai_staging,iis_cov_doses,PHPrevention7,IIS COVID-19 Immunization,04_staging_01_doses.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/04_staging_01_doses.R,file,iis_claims_simple_27.rds,//kc.kingcounty.lcl/DPH/Prevention/CD-Epi-Imms/AI/COVID/Data_Processing/Datasets/linked_iis_covid_labs/claims
ai_staging,iis_cov_doses,PHPrevention7,IIS COVID-19 Immunization,04_staging_01_doses.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/04_staging_01_doses.R,file,iis_wrds_link_simple.rds,//kc.kingcounty.lcl/DPH/Prevention/CD-Epi-Imms/AI/COVID/Data_Processing/Datasets/linked_iis_covid_labs/full/
ai_staging,iis_cov_doses,PHPrevention7,IIS COVID-19 Immunization,04_staging_01_doses.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/04_staging_01_doses.R,file,cvx_code_lookup.rds,//kc.kingcounty.lcl/DPH/Prevention/CD-Epi-Imms/AI/COVID/Data_Processing/Datasets/iis_dls_vaccine/ref_files/
ai_staging,iis_cov_doses,PHPrevention7,IIS COVID-19 Immunization,04_staging_01_doses.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/04_staging_01_doses.R,file,use_dates_by_age_mvx.csv,//kc.kingcounty.lcl/DPH/Prevention/CD-Epi-Imms/AI/COVID/Data_Processing/Datasets/iis_dls_vaccine/ref_files/
ai_staging,iis_cov_doses,PHPrevention7,IIS COVID-19 Immunization,04_staging_01_doses.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/04_staging_01_doses.R,file,geo_key_zip_to_regions.rds,//kc.kingcounty.lcl/DPH/Prevention/CD-Epi-Imms/AI/COVID/Data_Processing/Datasets/iis_dls_vaccine/ref_files/
ai_staging,iis_cov_recipients,PHPrevention7,IIS COVID-19 Immunization,04_staging_03_recipients.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/04_staging_03_recipients.R,ai_staging,iis_cov_doses,PHPrevention7
ai_prod,iis_cov_vax_status_uptodate,PHPrevention7,IIS COVID-19 Immunization,05_prod_01_pub_vax_status.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/05_prod_01_pub_vax_status.R,ai_staging,iis_cov_recipients,PHPrevention7
ai_prod,iis_cov_vax_status_bydate,PHPrevention7,IIS COVID-19 Immunization,05_prod_01_pub_vax_status.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/05_prod_01_pub_vax_status.R,ai_staging,iis_cov_recipients,PHPrevention7
ai_prod,iis_cov_vax_status_bydate,PHPrevention7,IIS COVID-19 Immunization,05_prod_01_pub_vax_status.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/05_prod_01_pub_vax_status.R,file,population_2023_kc_raceeth_age_sex.rds,//kc.kingcounty.lcl/DPH/Prevention/CD-Epi-Imms/AI/COVID/Data_Processing/Datasets/iis_dls_vaccine/ref_files/
ai_prod,iis_cov_vax_status_bydate,PHPrevention7,IIS COVID-19 Immunization,05_prod_01_pub_vax_status.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/05_prod_01_pub_vax_status.R,file,population_2023_ZIP_raceeth_age_sex.rds,//kc.kingcounty.lcl/DPH/Prevention/CD-Epi-Imms/AI/COVID/Data_Processing/Datasets/iis_dls_vaccine/ref_files/
ai_prod,iis_cov_vax_status_overall,PHPrevention7,IIS COVID-19 Immunization,05_prod_01_pub_vax_status.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/05_prod_01_pub_vax_status.R,ai_prod,iis_cov_vax_status_bydate,PHPrevention7
ai_prod,iis_cov_agg_doses_table,PHPrevention7,IIS COVID-19 Immunization,05_prod_02_pub_dose_tables.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/05_prod_02_pub_dose_tables.R,ai_staging,iis_cov_doses,PHPrevention7
ai_prod,iis_cov_complete_bydate,PHPrevention7,IIS COVID-19 Immunization,05_prod_02_pub_dose_tables.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/05_prod_02_pub_dose_tables.R,ai_staging,iis_cov_doses,PHPrevention7
ai_prod,iis_cov_doses_by_org,PHPrevention7,IIS COVID-19 Immunization,05_prod_02_pub_dose_tables.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/05_prod_02_pub_dose_tables.R,ai_staging,iis_cov_doses,PHPrevention7
ai_prod,iis_cov_age_race_geo,PHPrevention7,IIS COVID-19 Immunization,05_prod_03_pub_age_re_geo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/05_prod_03_pub_age_re_geo.R,ai_staging,iis_cov_recipients,PHPrevention7
ai_prod,iis_cov_age_race_geo,PHPrevention7,IIS COVID-19 Immunization,05_prod_03_pub_age_re_geo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/05_prod_03_pub_age_re_geo.R,file,geo_key_zip_to_regions.rds,//kc.kingcounty.lcl/DPH/Prevention/CD-Epi-Imms/AI/COVID/Data_Processing/Datasets/iis_dls_vaccine/ref_files/
ai_prod,iis_cov_age_race_geo,PHPrevention7,IIS COVID-19 Immunization,05_prod_03_pub_age_re_geo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/05_prod_03_pub_age_re_geo.R,file,population_2023_kc_raceeth_age_sex.rds,//kc.kingcounty.lcl/DPH/Prevention/CD-Epi-Imms/AI/COVID/Data_Processing/Datasets/iis_dls_vaccine/ref_files/
ai_prod,iis_cov_age_race_geo,PHPrevention7,IIS COVID-19 Immunization,05_prod_03_pub_age_re_geo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/05_prod_03_pub_age_re_geo.R,file,population_2023_ZIP_raceeth_age_sex.rds,//kc.kingcounty.lcl/DPH/Prevention/CD-Epi-Imms/AI/COVID/Data_Processing/Datasets/iis_dls_vaccine/ref_files/
ai_prod,iis_cov_age_race_geo_long,PHPrevention7,IIS COVID-19 Immunization,05_prod_03_pub_age_re_geo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/IIS%20COVID-19%20Immunization/05_prod_03_pub_age_re_geo.R,ai_prod,iis_cov_age_race_geo,PHPrevention7
ai_staging,neg_cov_labs,PHPrevention7,Negative COVID-19 Labs,01_staging_neg_cov_labs.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/Negative%20COVID-19%20Labs/01_staging_neg_cov_labs.R,COVID_Staging,neg_covid_labs,PHPrevention7
ai_staging,neg_cov_labs,PHPrevention7,Negative COVID-19 Labs,01_staging_neg_cov_labs.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/Negative%20COVID-19%20Labs/01_staging_neg_cov_labs.R,COVID_Staging,neg_covid_labs_2021,PHPrevention7
ai_staging,neg_cov_labs,PHPrevention7,Negative COVID-19 Labs,01_staging_neg_cov_labs.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/Negative%20COVID-19%20Labs/01_staging_neg_cov_labs.R,COVID_Staging,neg_covid_labs_2020,PHPrevention7
ai_staging,neg_cov_labs_demo,PHPrevention7,Negative COVID-19 Labs,01_staging_neg_cov_labs_demo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/Negative%20COVID-19%20Labs/01_staging_neg_cov_labs_demo.R,ai_staging,neg_cov_labs,PHPrevention7
ai_staging,neg_cov_labs_demo,PHPrevention7,Negative COVID-19 Labs,01_staging_neg_cov_labs_demo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/Negative%20COVID-19%20Labs/01_staging_neg_cov_labs_demo.R,COVID_Staging,neg_covid_labs,PHPrevention7
ai_staging,neg_cov_labs_demo,PHPrevention7,Negative COVID-19 Labs,01_staging_neg_cov_labs_demo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/Negative%20COVID-19%20Labs/01_staging_neg_cov_labs_demo.R,COVID_Staging,neg_covid_labs_2021,PHPrevention7
ai_staging,neg_cov_labs_demo,PHPrevention7,Negative COVID-19 Labs,01_staging_neg_cov_labs_demo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/Negative%20COVID-19%20Labs/01_staging_neg_cov_labs_demo.R,COVID_Staging,neg_covid_labs_2020,PHPrevention7
ai_raw,wdrs_cov_labs_raw,PHPrevention7,WDRS COVID-19 Labs,03_raw_wdrs_cov_labs.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Labs/03_raw_wdrs_cov_labs.R,wdrs.lhj,vw_gcd_covid19_lab,DOH Rainer Server
ai_raw,wdrs_cov_labs_raw,PHPrevention7,WDRS COVID-19 Labs,03_raw_wdrs_cov_labs.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Labs/03_raw_wdrs_cov_labs.R,wdrs.lhj,vw_gcd_covid_19_flattened,DOH Rainer Server
ai_raw,wdrs_cov_labs_demo_raw,PHPrevention7,WDRS COVID-19 Labs,03_raw_wdrs_cov_labs.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Labs/03_raw_wdrs_cov_labs.R,wdrs.lhj,vw_gcd_covid_19_flattened,DOH Rainer Server
ai_raw,wdrs_cov_labs_demo_raw,PHPrevention7,WDRS COVID-19 Labs,03_raw_wdrs_cov_labs.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Labs/03_raw_wdrs_cov_labs.R,wdrs.lhj,vw_elr_dd_entire,DOH Rainer Server
ai_staging,wdrs_cov_labs,PHPrevention7,WDRS COVID-19 Labs,04_staging_wdrs_cov_labs.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Labs/04_staging_wdrs_cov_labs.R,COVID_Staging,submitter_map,PHPrevention7
ai_staging,wdrs_cov_labs,PHPrevention7,WDRS COVID-19 Labs,04_staging_wdrs_cov_labs.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Labs/04_staging_wdrs_cov_labs.R,ai_raw,wdrs_cov_labs_raw,PHPrevention7
ai_staging,wdrs_cov_labs_demo,PHPrevention7,WDRS COVID-19 Labs,04_staging_wdrs_cov_labs_demo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Labs/04_staging_wdrs_cov_labs_demo.R,ai_staging,wdrs_cov_labs,PHPrevention7
ai_staging,wdrs_cov_labs_demo,PHPrevention7,WDRS COVID-19 Labs,04_staging_wdrs_cov_labs_demo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Labs/04_staging_wdrs_cov_labs_demo.R,ai_raw,wdrs_cov_labs_demo_raw,PHPrevention7
ai_staging,wdrs_cov_labs_demo,PHPrevention7,WDRS COVID-19 Labs,04_staging_wdrs_cov_labs_demo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Labs/04_staging_wdrs_cov_labs_demo.R,ai_ref,demo_re_wdrs_labs,PHPrevention7
ai_staging,wdrs_cov_labs_demo,PHPrevention7,WDRS COVID-19 Labs,04_staging_wdrs_cov_labs_demo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Labs/04_staging_wdrs_cov_labs_demo.R,ai_ref,demo_sex,PHPrevention7
ai_prod,cov_labs,PHPrevention7,WDRS COVID-19 Labs,05_prod_cov_labs.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Labs/05_prod_cov_labs.R,ai_staging,wdrs_cov_labs,PHPrevention7
ai_prod,cov_labs,PHPrevention7,WDRS COVID-19 Labs,05_prod_cov_labs.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Labs/05_prod_cov_labs.R,ai_staging,neg_cov_labs,PHPrevention7
ai_prod,cov_labs_demo,PHPrevention7,WDRS COVID-19 Labs,05_prod_cov_labs_demo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Labs/05_prod_cov_labs_demo.R,ai_staging,wdrs_cov_labs_demo,PHPrevention7
ai_prod,cov_labs_demo,PHPrevention7,WDRS COVID-19 Labs,05_prod_cov_labs_demo.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Labs/05_prod_cov_labs_demo.R,ai_staging,neg_cov_labs_demo,PHPrevention7
ai_staging,wdrs_cov_labs_raw_del,PHPrevention7,WDRS COVID-19 Labs process/del,03_raw_wdrs_cov_labs.R,https://github.com/PHSKC-Analytics-Informatics/Data_Pipeline/blob/main/Scripts%20-%20Data%20Sources/WDRS%20COVID-19%20Labs/03_raw_wdrs_cov_labs.R,ai_raw,wdrs_cov_labs_raw,PHPrevention7
